Gamma,Max Error (Default),Residual Error,Boundary Residual Error
0.001,3.077337265046588,40.536572033008426,2.8796941611694193
0.0011154865637172874,3.063583455336193,40.54017750925372,2.8780541605033316
0.0012443102738338022,3.035955346477131,40.52650495366418,2.864294666675512
0.001388011391556985,2.997374601018528,40.50346557563983,2.8455359313415385
0.0015483080575683515,2.9518462487579384,40.47632402617525,2.822851267807374
0.001727116834712707,2.917294717681507,40.47634642563627,2.8057627055572367
0.0019265756230919559,2.8990737565876046,40.536266364452935,2.7953134748863078
0.002149069221544338,2.8890294998295336,40.57691014362035,2.7919041488098
0.0023972578411310796,2.881274697125676,40.616951686290086,2.7935198519157267
0.0026741089115476313,2.8603085249073534,40.527451353226375,2.7921635482238627
0.002982932560748043,2.860550162137273,40.52294768554002,2.792755541555772
0.00332742119198924,2.8631928532726794,40.501277349058626,2.7966472480224467
0.0037116936314921583,2.8666707246906786,40.483610082680165,2.802938339464555
0.004140344374564528,2.882957991898778,40.54066780311541,2.8163733456062174
0.004618498518989187,2.889487442315343,40.480687285920325,2.8302402470039225
0.00515187304248063,2.9019235938198595,40.46005751316246,2.8530559513496256
0.005746845156864445,2.9135444729931383,40.41452136690987,2.8765431616233683
0.006410528556246056,2.927717931396081,40.36009568463135,2.9028413269447184
0.007150858470818457,2.947477467185571,40.381174861577094,2.932741520159135
0.007976686543241938,2.968705671605155,40.429668879343374,2.9604985687660075
0.008897886661970878,2.9895925696459265,40.505626141251156,2.985130307428727
0.00992547301690778,3.019483595066508,40.66883620988177,3.0208086941169596
0.011071731788899107,3.033859151181266,40.798296045166936,3.034560916178117
0.012350368047598521,3.048033374127433,40.94625664337608,3.045599219553361
0.01377666961405946,3.0581296856966467,41.10410796685261,3.0497670147346354
0.015367689847255556,3.069610126144006,41.24541493606212,3.0568361256049967
0.017142451539988147,3.076002257641837,41.3835912389273,3.0614795658515788
0.01912217436203149,3.0828354431453486,41.5398262895267,3.063282725565324
0.021330528569905322,3.072488553649499,41.533222406865065,3.058151004068742
0.023793918016717115,3.0596293385591955,41.47175357745031,3.053186175577531
0.026541795845838618,3.0514502813152875,41.367112676748576,3.0524432632850504
0.029607016642960296,3.056834249668559,41.23904079380429,3.0579688522743083
0.033026229256976326,3.0638656904034223,41.07988534232191,3.0652511093543864
0.03684031498640387,3.0735798169903363,40.92377739760698,3.0748875114845133
0.041094876370446135,3.0777235318951215,40.75334758165428,3.079189536325822
0.04584078242885569,3.077070264988383,40.55468538759254,3.0784656975196696
0.05113477686967605,3.070552854710063,40.26388526185299,3.071767089121232
0.05704015653680517,3.04995825784727,39.71661768971231,3.0510933372901774
0.06362752820913695,3.0117988874249066,38.67097855356105,3.0131762001441813
0.07097565279983495,2.930782346897563,36.652597550332715,2.9319441292213297
0.07917238704927916,2.7852802564434613,33.10491274837587,2.7860414955543376
0.08831573397089548,2.5753898908428754,28.406946426434132,2.5762941811012126
0.09851501460936432,2.3470573713116254,23.72724498049937,2.3470556709693766
0.10989217512115819,2.203800230198344,20.735017851449783,2.204708335153947
0.12258324480531901,2.1103897382549848,19.725785652525143,2.1110346290992594
0.13673996251720033,1.960290937595805,16.60893431833772,1.9603994077720084
0.1525315909111425,1.3066119880734757,15.772713066356598,1.3066119880734757
0.1701469402038014,1.353269550329335,17.75865993642224,1.353269550329335
0.1897966256549492,1.1404573986236162,7.458935340619214,1.1405338218814067
0.21171558575697566,0.9742997364188851,9.387755614209361,0.9745066998017923
0.2361658912414415,0.7944658895756566,7.14514476420235,0.7945476886019178
0.2634398784881462,0.6207983921431388,5.09119887276637,0.6208390307716295
0.293863644800842,0.5218680332564201,4.405413236590704,0.5223565071385151
0.32780094734032844,0.6719208050109277,3.519042657006361,0.6718619279300566
0.3656575523319345,0.4355824421309318,2.737369167542731,0.435789582089687
0.40788608654802383,0.4238227085258187,3.153120235504334,0.424371788097411
0.4549914490715472,0.44837352652932144,3.3769593791644343,0.448544094158202
0.5075368480455694,0.39190704385296715,2.914353137400984,0.39233739097216686
0.5661505345862554,0.23283073325539566,1.7595129496164619,0.23279339452609304
0.6315333143723273,0.1602019975848591,1.0422867760663408,0.16017411288839212
0.7044669267221761,0.0856644819446003,0.7509300763473519,0.0856177621803843
0.7858233913417985,0.04632541639284249,0.5476954941367822,0.046329977758040264
0.876575434496528,0.03045353395418282,0.5592966034196518,0.030510070569624737
0.9778081192655202,0.020452470607320028,0.5241275543050268,0.02050555015336497
1.0907318189343589,0.011499022874457117,0.4058953955762341,0.01157657241861475
1.2166966886401946,0.0054294005918262495,0.24015348305441808,0.0054294005918262495
1.3572088082974532,0.002028455211392829,0.10814783867928668,0.002029801705930824
1.5139481898145608,0.0020329935698998724,0.07631915680463676,0.002035461383062333
1.6887888639022521,0.001359358289208785,0.07414798254331591,0.001358578929799527
1.8838212866383433,0.0010734659783482592,0.07243032440775199,0.0010754163389087856
2.101377333689685,0.0006729846402011852,0.047490422183636305,0.0006722703631077132
2.3440581810309022,0.0002989574480149332,0.02252574909549132,0.0002989574480149332
2.614765405511557,0.0001478977744238821,0.011324054556733812,0.00014781149860386541
2.9167356771209265,5.8753912654599394e-05,0.005084881527705823,5.888107405457865e-05
3.2535794577432378,2.8232935707389606e-05,0.0027862039199524347,2.821034604322259e-05
